source_id,ra,dec,pmra,pmdec,parallax,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radial_velocity,constellation,id,hip,hd,hr,gl,bf,proper,dist,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
,5.904377,3.225641,60.22,-52.32,,,,,,,,27833.0,27902.0,39685.0,2051.0,,,,140.4494,-4.0,6.3,0.562,K0,1.283,3.510066,140.18291,7.902851,-4.104e-05,-1.05e-06,-3.58e-05,1.545762370604486,0.0562980595229762,2.919547984e-07,-2.53654517e-07,,,Ori,1.0,27833.0,,51.90390101970821,,,
,5.906386,20.276174,-163.17,-98.92,,,,,,,,27844.0,27913.0,39587.0,2047.0,Gl 222A,54Chi1Ori,,8.6633,-13.4,4.39,4.702,G0V,0.594,0.199145,8.12391,3.002187,6.57e-06,-1.158e-05,-8.65e-06,1.5462881741332777,0.353886004695195,-7.910704826e-07,-4.79577692e-07,Chi-1,54.0,Ori,1.0,27844.0,Gl 222,1.1460405911366025,Chi-1,4.409,4.379
,5.908232,-8.412646,52.2,-34.76,,,,,,,,27851.0,27920.0,39787.0,,,,,182.8154,0.0,6.61,0.3,K0,1.326,4.344445,180.796128,-26.746145,-4.636e-05,-3.39e-06,-3.047e-05,1.546771397386486,-0.1468283755608062,2.530727412e-07,-1.68521235e-07,,,Ori,1.0,27851.0,,66.06934480075961,,,
,5.908963,11.7632,27.41,-41.71,,,,,,,,27855.0,27924.0,39662.0,2050.0,,,,96.8992,28.0,6.59,1.658,A2V,0.029,2.26074,94.837478,19.754629,-1.211e-05,3.233e-05,-1.334e-05,1.5469627687650112,0.2053065666118725,1.328874298e-07,-2.02215786e-07,,,Ori,1.0,27855.0,,18.914723628330144,,,
,5.909638,-4.064714,2.33,-1.8,,,,,,,,27860.0,27929.0,39777.0,2058.0,,,,384.6154,25.0,6.57,-1.355,B1.5V,-0.175,9.075025,383.540824,-27.262764,-3.75e-06,2.536e-05,-5.16e-06,1.547139567841389,-0.0709426363581525,1.12961588e-08,-8.726646e-09,,,Ori,1.0,27860.0,,303.3891184194272,,,
,5.911422,-49.62701,-5.23,13.82,,,,,,,,27868.0,27937.0,40200.0,2089.0,,,,343.6426,12.0,6.11,-1.571,B3V,-0.148,5.161522,222.538437,-261.802049,9.3e-06,2.528e-05,5.56e-06,1.5476067581371395,-0.8661547147390626,-2.53557555e-08,6.700125e-08,,,Pic,1.0,27868.0,,370.1689610332348,,,
,5.912119,-11.774192,75.57,28.25,,,,,,,,27869.0,27938.0,39853.0,2065.0,,,,203.252,86.0,5.62,-0.92,K3 comp,1.523,4.57745,198.923551,-41.474768,-7.233e-05,9.347e-05,9.3e-06,1.547789217769861,-0.20549841960119,3.663736984e-07,1.36959864e-07,,,Lep,1.0,27869.0,,203.23570109362208,,,
,5.912232,0.968615,-2.9,0.01,,,,,,,,27870.0,27939.0,39775.0,2057.0,,,,268.0965,22.0,5.99,-1.151,K0III,1.328,6.158769,267.987628,4.532098,4.28e-06,2.24e-05,3.9e-07,1.5478188259785286,0.0169055204242087,-1.40595967e-08,4.8481e-11,,,Ori,1.0,27870.0,,251.420103015902,,,
,5.913916,-52.635481,-17.21,243.54,,,,,,,,27878.0,27947.0,40292.0,2094.0,,,,34.6981,27.0,5.29,2.588,F0Ve...,0.295,0.474544,21.052513,-27.577916,4.01e-06,4.924e-05,2.91e-06,1.5482596439311989,-0.9186624417416764,-8.34364344e-08,1.180715237e-06,,,Pic,1.0,27878.0,,8.031561699226565,,,
,5.914107,55.706947,-3.65,17.2,,,,,,,,27880.0,27949.0,39283.0,2029.0,,30Xi  Aur,,73.046,-12.0,4.96,0.642,A2V,0.052,0.925394,41.145542,60.348077,1.02e-06,-1.197e-05,-6.71e-06,1.5483094821626309,0.9722696346445888,-1.76956993e-08,8.3387953e-08,Xi,30.0,Aur,1.0,27880.0,,48.21697939006178,,,
,5.91458,-39.957857,-12.71,21.58,,,,,,,,27886.0,27955.0,40091.0,2082.0,,,,155.2795,114.0,5.55,-0.406,M0III,1.515,2.661559,118.995401,-99.724874,1.18e-05,9.956e-05,-6.243e-05,1.5484333138265851,-0.6973961665505699,-6.16198188e-08,1.04622792e-07,,,Col,1.0,27886.0,,126.5901749300244,,,
,5.91533,14.219828,-16.55,-24.99,,,,,,,,27892.0,27961.0,39729.0,,,,,218.8184,0.0,6.63,-0.07,K0,1.025,4.701453,212.061783,53.751177,1.77e-05,6.12e-06,-2.57e-05,1.5486297749291886,0.2481828148942925,-8.02366641e-08,-1.21154938e-07,,,Ori,1.0,27892.0,,92.89663867799364,,,
,5.915403,5.860775,0.99,-16.21,,,,,,,,27893.0,27962.0,39773.0,,,,,239.2344,0.0,6.8,-0.094,B9...,0.007,5.270289,237.925547,24.428591,-1.11e-06,1.94e-06,-1.87e-05,1.548648944996985,0.1022898183524012,4.7996554e-09,-7.8588297e-08,,,Ori,1.0,27893.0,,94.97296573624229,,,
,5.915746,19.749614,0.39,-4.14,,,,,,,,27896.0,27965.0,39698.0,2052.0,,57    Ori,,558.6592,7.0,5.92,-2.816,B2V,-0.145,11.596881,525.670066,188.776762,-8.2e-07,1.055e-05,-8.13e-06,1.5487387635442669,0.3446957903762475,1.8907734e-09,-2.0071286e-08,,57.0,Ori,1.0,27896.0,,1165.198723025,,,
,5.916063,59.888367,2.0,-18.5,,,,,,,,27902.0,27971.0,39220.0,2027.0,,31    Cam,,143.6782,-3.0,5.2,-0.587,A2V,0.01,1.583833,72.06398,124.288743,-1.18e-06,9.64e-06,-9.12e-06,1.548821630842394,1.0452491902078624,9.6962736e-09,-8.969053e-08,,31.0,Cam,1.0,27902.0,,149.55467727443948,TU,5.326,5.166
,5.916387,31.701496,-45.1,-179.84,,,,,,,,27904.0,27973.0,39586.0,2046.0,,,,84.9618,-21.0,5.9,1.254,A5IV,0.144,1.582202,72.2678,44.646806,1.902e-05,2.024e-05,-7.431e-05,1.548906555804013,0.5532954759719237,-2.186509699e-07,-8.71888923e-07,,,Aur,1.0,27904.0,,27.44100418256572,,,
,5.919529,7.407063,27.33,10.86,,,,,,,,27919.0,27989.0,39801.0,2061.0,,58Alp Ori,Betelgeuse,152.6718,21.0,0.45,-5.469,M2Ib,1.5,3.189296,151.364387,19.682142,-1.98e-05,2.068e-05,1.074e-05,1.549729118371315,0.1292776316941937,1.324995789e-07,5.2650765e-08,Alp,58.0,Ori,1.0,27919.0,,13415.28798266127,Alp,0.571,0.281
,5.924975,-37.120668,36.65,-24.08,,,,,,,,27940.0,28010.0,40176.0,2087.0,,Xi  Col,,102.0408,60.0,4.97,-0.074,K1IIICN...,1.102,1.597973,81.348628,-61.581503,-1.731e-05,4.209e-05,-4.653e-05,1.5511549507368718,-0.6478778735024225,1.776842139e-07,-1.16743134e-07,Xi,,Col,1.0,27940.0,,93.23951375406328,,,
,5.925048,-4.616546,27.05,-20.54,,,,,,,,27941.0,28011.0,39910.0,2070.0,,,,96.9932,26.0,5.87,0.936,K2III:,1.173,1.896957,96.660142,-7.806688,-1.221e-05,2.597e-05,-1.177e-05,1.55117382549338,-0.0805739253313787,1.311421006e-07,-9.9580729e-08,,,Ori,1.0,27941.0,,36.77900704223862,,,
,5.926491,-4.788587,-13.93,-29.49,,,,,,,,27949.0,28019.0,39927.0,2071.0,,,,102.0408,-14.0,6.28,1.236,A2III,0.056,1.956751,101.665673,-8.518289,6.59e-06,-1.562e-05,-1.334e-05,1.5515517930727252,-0.0835766110010975,-6.75345457e-08,-1.42971554e-07,,,Ori,1.0,27949.0,,27.899729974082653,,,
,5.931353,-21.689433,12.89,-101.29,,,,,,,,27977.0,28047.0,40100.0,,,,,97.8474,0.0,6.77,1.817,G3IV/V,0.734,1.633893,90.905196,-36.161991,-6.43e-06,-1.764e-05,-4.464e-05,1.55282462580923,-0.3785520108430487,6.24924834e-08,-4.91067777e-07,,,Lep,1.0,27977.0,,16.338041693006808,,,
,5.93239,41.323318,-25.04,-24.64,,,,,,,,27985.0,28054.0,39660.0,,,,,117.9245,0.0,6.64,1.282,F0,0.297,1.56749,88.546892,77.866415,1.448e-05,9.05e-06,-1.058e-05,1.5530961627732258,0.7212279587417125,-1.213973456e-07,-1.1945809e-07,,,Aur,1.0,27985.0,,26.74237657088992,,,
,5.933023,-31.532009,-8.55,17.44,,,,,,,,27989.0,28060.0,40195.0,,,,,183.4862,0.0,6.73,0.412,B8/B9V,-0.05,2.742149,156.370078,-95.958663,7.75e-06,7.98e-06,1.322e-05,1.5532619132987653,-0.5503373801743313,-4.14515697e-08,8.4551505e-08,,,Col,1.0,27989.0,,59.59365192559373,,,
,5.934285,13.924912,373.03,-483.84,,,,,,,,27998.0,28066.0,39881.0,2067.0,Gl 224,,,26.6028,0.3,6.6,4.475,G5IV,0.65,0.444193,25.817177,6.401967,-4.784e-05,1.614e-05,-6.049e-05,1.5535921973791351,0.24303556192802,1.8085004726e-06,-2.345722512e-06,,,Ori,1.0,27998.0,,1.4125375446227544,,,
,5.937296,-22.839975,117.77,32.79,,,,,,,,28014.0,28085.0,40151.0,2086.0,,,,88.6525,34.0,5.95,1.212,K0/K1III,1.107,1.341115,81.690756,-34.411355,-4.999e-05,3.834e-05,-5.1e-07,1.5543804089443765,-0.3986327720089562,5.709650716e-07,1.58970405e-07,,,Lep,1.0,28014.0,,28.523315122990116,,,
,5.937349,51.803987,-5.96,-8.14,,,,,,,,28015.0,28086.0,39551.0,2045.0,,,,219.7802,-12.0,6.62,-0.09,A5V,0.159,2.22898,135.883556,172.725158,6.34e-06,-8.8e-07,-1.501e-05,1.5543943501696655,0.9041501326914612,-2.88948954e-08,-3.9463833e-08,,,Aur,1.0,28015.0,,94.6237161365793,,,
,5.939151,-31.38244,1.39,5.94,,,,,,,,28027.0,28098.0,40248.0,2092.0,,Sig Col,,510.2041,19.0,5.52,-3.019,F2III,0.382,6.93838,435.511442,-265.687862,-3.05e-06,2.429e-05,2.42e-06,1.5548660949654638,-0.547726912018095,6.7389102e-09,2.8797932e-08,Sig,,Col,1.0,28027.0,,1404.7531026968777,,,
,5.940082,-14.1677,-42.23,139.02,,,,,,,,28032.0,28103.0,40136.0,2085.0,Gl 225,16Eta Lep,,14.8787,-1.4,3.71,2.847,F1V,0.337,0.226289,14.424355,-3.64172,3.06e-06,1.02e-06,1.007e-05,1.5551097155528486,-0.2472730146051925,-2.047368173e-07,6.73987978e-07,Eta,16.0,Lep,1.0,28032.0,,6.327031548665008,,,
,5.941121,9.509396,0.32,-9.91,,,,,,,,28040.0,28110.0,39985.0,2075.0,,,,120.048,13.0,5.97,0.573,A0IV,-0.038,1.824978,118.384412,19.833069,3e-08,1.407e-05,-3.49e-06,1.555381849574783,0.1659702616059437,1.5514038e-09,-4.8045035e-08,,,Ori,1.0,28040.0,,51.38069802323445,,,
,5.942713,28.942266,1.19,-2.21,,,,,,,,28046.0,28117.0,39866.0,2066.0,,,,100000.0,19.0,6.35,-13.65,A2II,0.275,1312.399832,87500.936647,48392.806558,-0.00056878,0.00054405,-0.00092814,1.5557987494812244,0.5051378342491575,5.7692828e-09,-1.0714382e-08,,,Aur,1.0,28046.0,,25118864.315095823,,,
,5.942899,-23.21531,12.62,30.02,,,,,,,,28047.0,28118.0,40235.0,2090.0,,,,137.1742,-5.0,6.37,0.684,K0III,1.068,1.884494,126.053084,-54.072338,-8.34e-06,3.29e-06,2.036e-05,1.5558473893555067,-0.4051836015156725,6.11834865e-08,1.45541066e-07,,,Lep,1.0,28047.0,,46.38739667560309,,,
,5.946946,-31.976247,3.25,12.68,,,,,,,,28066.0,28138.0,40359.0,2098.0,,,,240.9639,29.0,6.44,-0.47,G8III,1.07,2.838942,204.382399,-127.606823,-3.34e-06,3.305e-05,-3.14e-06,1.5569068528688903,-0.5580907970992275,1.57564446e-08,6.1474374e-08,,,Col,1.0,28066.0,,134.2764961137863,,,
,5.947069,11.521058,105.96,-56.71,,,,,,,,28067.0,28139.0,40020.0,2076.0,,,,94.6074,21.0,5.89,1.01,K2III,1.111,1.284536,92.692474,18.895791,-4.823e-05,2.691e-05,-2.12e-05,1.5569390839500392,0.2010803922939175,5.137085759e-07,-2.74937838e-07,,,Ori,1.0,28067.0,,34.35579478998746,,,
,5.948596,-44.008972,62.64,72.32,,,,,,,,28079.0,28150.0,40483.0,,,,,54.2299,18.8,6.65,2.979,G0IV-V,0.521,0.524836,39.000416,-37.677479,-1.61e-05,2.726e-05,3.2e-07,1.5573389042637833,-0.7681014680990362,3.036872895e-07,3.50617253e-07,,,Pic,1.0,28079.0,,5.602733947937967,,,
,5.948922,24.249689,1.45,-2.71,,,,,,,,28082.0,28154.0,39970.0,2074.0,,,,100000.0,1.0,6.03,-13.97,A0Ia,0.346,1219.197582,91168.275374,41071.390583,-0.00069563,0.00054985,-0.00119739,1.5574240715107357,0.4232369180385625,7.0297984e-09,-1.313845e-08,,,Tau,1.0,28082.0,,33728730.86588693,,,
,5.951287,49.029687,-5.18,-7.39,,,,,,,,28090.0,28162.0,39743.0,2054.0,,,,161.8123,-2.0,6.55,0.505,G8III,0.993,1.353014,106.086491,122.176268,4.1e-06,2.98e-06,-5.35e-06,1.5580432592581992,0.8557294735073625,-2.51133487e-08,-3.582773e-08,,,Aur,1.0,28090.0,,54.70159628939716,V403,6.635,6.505
,5.953992,-53.425693,9.47,-0.07,,,,,,,,28108.0,28180.0,40665.0,2114.0,,,,207.0393,73.0,6.48,-0.1,K5/M0III,1.48,1.485892,123.358873,-166.270632,-8.97e-06,4.454e-05,-6e-05,1.558751364728736,-0.9324542559694788,4.59118555e-08,-3.39369e-10,,,Pic,1.0,28108.0,,95.49925860214354,,,
,5.958947,-35.28328,-2.65,11.19,,,,,,,,28127.0,28199.0,40494.0,2106.0,,Gam Col,,266.6667,24.0,4.36,-2.77,B2.5IV,-0.165,2.339512,217.669281,-154.031992,3.73e-06,2.835e-05,-2.37e-06,1.5600487555838278,-0.6158094003068124,-1.28475625e-08,5.425065e-08,Gam,,Col,1.0,28127.0,,1116.863247780561,,,
,5.959247,-18.055187,-13.43,3.37,,,,,,,,28129.0,28201.0,40379.0,,,,,88.8099,0.0,6.67,1.928,F6V,0.525,0.900856,84.431955,-27.52511,5.79e-06,3.9e-07,1.38e-06,1.5601271552833238,-0.3151224520405662,-6.51104773e-08,1.6338221e-08,,,Lep,1.0,28129.0,,14.750271017597589,,,
,5.959716,66.096099,49.05,-12.13,,,,,,,,28133.0,28205.0,39429.0,2041.0,,,,149.7006,-22.0,6.24,0.364,K0,1.369,0.639534,60.655805,136.860056,-3.561e-05,-6.9e-07,-2.414e-05,1.5602499997597152,1.1535945554308835,2.378011103e-07,-5.8807899e-08,,,Cam,1.0,28133.0,,62.28737089440288,,,
,5.960373,45.901336,-7.77,-5.07,,,,,,,,28136.0,28208.0,39863.0,,,,,174.216,2.8,6.59,0.385,G5,0.97,1.257731,121.22972,125.111936,6.61e-06,5e-06,-9.2e-07,1.560422071387299,0.8011294439245362,-3.7670023e-08,-2.4580053e-08,,,Aur,1.0,28136.0,,61.09420249055721,,,
,5.965137,1.22431,-23.35,1.31,,,,,,,,28160.0,28232.0,40282.0,2093.0,,,,148.8095,37.0,6.22,0.357,M0III,1.461,1.35788,148.769663,3.179562,1.719e-05,3.766e-05,1.75e-06,1.5616691824650488,0.0213682415717662,-1.132039944e-07,6.351059e-09,,,Ori,1.0,28160.0,,62.6902497476165,,,
,5.966571,25.953912,-2.85,-1.69,,,,,,,,28165.0,28237.0,40111.0,2084.0,,139    Tau,,476.1905,8.0,4.81,-3.579,B1Ib,-0.088,3.747114,428.148631,208.403863,6.66e-06,9.01e-06,7e-08,1.5620446640995884,0.4529812143081787,-1.38171899e-08,-8.193351e-09,,139.0,Tau,1.0,28165.0,,2352.8812019381708,,,
,5.96992,-0.994018,11.25,-20.58,,,,,,,,28180.0,28252.0,40347.0,2097.0,,,,103.5197,61.0,6.21,1.135,K0,1.14,0.815096,103.501458,-1.795871,-5.16e-06,6.224e-05,-1.141e-05,1.5629212742384668,-0.0173488860282312,5.45415391e-08,-9.9774655e-08,,,Ori,1.0,28180.0,,30.61963433690677,,,
,5.973456,1.837108,6.01,-7.83,,,,,,,,28199.0,28271.0,40372.0,2100.0,,59    Ori,,111.7318,45.0,5.89,0.649,A5me del Del,0.223,0.776036,111.672077,3.581922,-2.93e-06,4.616e-05,-2.76e-06,1.5638471989513942,0.0320635898420287,2.91373022e-08,-3.7960911e-08,,59.0,Ori,1.0,28199.0,,47.90711300030743,V1004,5.923,5.863
,5.977097,-44.034562,-12.02,9.49,,,,,,,,28215.0,28287.0,40733.0,2117.0,,,,362.3188,12.0,5.81,-1.985,G8II,1.061,1.561862,260.473855,-251.845036,2.123e-05,2.028e-05,3.45e-06,1.5648003650972115,-0.7685480994228425,-5.82746044e-08,4.6008818e-08,,,Pic,1.0,28215.0,,542.0008904016238,,,
,5.980437,0.552979,-15.59,2.41,,,,,,,,28224.0,28296.0,40446.0,2103.0,,60    Ori,,136.612,35.0,5.21,-0.467,A1Vs,0.009,0.699649,136.604159,1.318467,1.051e-05,3.572e-05,1.94e-06,1.565674647653538,0.0096513112350787,-7.55824528e-08,1.1684009e-08,,60.0,Ori,1.0,28224.0,,133.90598855467368,,,
,5.981361,25.776999,-43.24,-25.88,,,,,,,,28229.0,28301.0,40280.0,,,,,125.1564,4.8,6.63,1.143,K0III,0.967,0.549982,112.701211,54.426738,2.629e-05,1.112e-05,-1.2e-05,1.5659165677074398,0.449893511139425,-2.096334355e-07,-1.2546978e-07,,,Tau,1.0,28229.0,,30.39484968770113,,,
,5.981455,12.808264,-8.64,2.84,,,,,,,,28230.0,28302.0,40369.0,2099.0,,,,243.309,12.0,5.7,-1.231,K2III...,0.874,1.151913,237.252145,53.938989,1.025e-05,1.118e-05,5.99e-06,1.5659411504808574,0.223546382476195,-4.1887902e-08,1.3768708e-08,,,Ori,1.0,28230.0,,270.6449949038481,,,
,5.983633,-9.382223,18.42,14.21,,,,,,,,28249.0,28321.0,40535.0,2107.0,,1    Mon,,90.3342,12.0,6.15,1.371,F2IV,0.333,0.381887,89.125068,-14.726287,-8.01e-06,1.316e-05,4.14e-06,1.5665114973984495,-0.16375069119479,8.930268e-08,6.8892024e-08,,1.0,Mon,1.0,28249.0,,24.6376907672177,V474,6.273,5.963
,5.984531,-9.55825,8.45,-45.52,,,,,,,,28253.0,28325.0,40536.0,2108.0,,2    Mon,,87.7963,22.0,5.04,0.323,A6m,0.189,0.350612,86.576934,-14.578629,-3.52e-06,1.899e-05,-2.284e-05,1.566746620459115,-0.1668229360128862,4.0966756e-08,-2.20687187e-07,,2.0,Mon,1.0,28253.0,,64.68446641717216,,,
,5.985778,-42.815135,18.53,-11.45,,,,,,,,28256.0,28328.0,40808.0,2120.0,,Eta Col,,144.7178,17.0,3.96,-1.843,K0III,1.146,0.395224,106.157169,-98.3554,-1.297e-05,7.34e-06,-1.771e-05,1.5670730510647812,-0.7472650817227025,8.9835975e-08,-5.5511166e-08,Eta,,Col,1.0,28256.0,,475.55417631520834,,,
,5.989384,49.92454,-4.57,-2.54,,,,,,,,28271.0,28343.0,40084.0,2081.0,,,,328.9474,-4.0,5.9,-1.686,G5III,1.194,0.588621,211.774164,251.709605,7.29e-06,4.5e-07,-5.74e-06,1.5680169651351294,0.8713475982501637,-2.21559852e-08,-1.2314267e-08,,,Aur,1.0,28271.0,,411.5285784355101,,,
,5.991029,8.415468,0.57,-16.36,,,,,,,,28282.0,28353.0,40491.0,,,,,229.3578,0.0,6.77,-0.033,K0,0.947,0.532879,226.887646,33.566538,-6.3e-07,2.66e-06,-1.799e-05,1.5684476831800824,0.1468776309892175,2.763438e-09,-7.9315518e-08,,,Ori,1.0,28282.0,,89.78421709097269,,,
,5.992111,54.284656,86.31,-134.05,,,,,,,,28287.0,28358.0,40035.0,2077.0,,33Del Aur,,38.6399,8.0,3.72,0.785,K0III,1.01,0.046526,22.55637,31.372845,-1.612e-05,2.52e-05,-8.01e-06,1.5687310663735172,0.9474459814385424,4.184426877e-07,-6.49892738e-07,Del,33.0,Aur,1.0,28287.0,,42.26686142656028,,,
,5.992149,44.947433,-56.41,-0.88,,,,,,,,28288.0,28360.0,40183.0,2088.0,GJ 3375,34Bet Aur,Menkalinan,24.8694,-19.4,1.9,-0.078,A2V,0.077,0.036195,17.601288,17.569058,6.77e-06,-1.398e-05,-1.409e-05,1.5687409450202745,0.78448069066935,-2.734833972e-07,-4.26636e-09,Bet,34.0,Aur,1.0,28288.0,,93.58365435835302,Bet,1.967,1.897
,5.993819,-1.444064,1.84,-4.5,,,,,,,,28299.0,28370.0,40574.0,2109.0,,,,380.2281,-4.0,6.62,-1.28,B8IIIn,-0.059,0.615084,380.106807,-9.582131,-3.4e-06,-4.29e-06,-8.19e-06,1.5691781390550024,-0.0252036778953812,8.9205717e-09,-2.1816615e-08,,,Ori,1.0,28299.0,,283.1391995799379,,,
,5.994107,-35.352592,-27.26,44.59,,,,,,,,28301.0,28372.0,40805.0,,,,,257.732,0.0,6.78,-0.276,K2/K3III,1.315,0.324365,210.20773,-149.125413,3.411e-05,3.218e-05,4.544e-05,1.5692535175981683,-0.617019122438825,-1.321602093e-07,2.1617842e-07,,,Col,1.0,28301.0,,112.30523475410828,,,
,5.995351,37.212585,42.09,-73.61,,,,,,,,28309.0,28380.0,40312.0,2095.0,,37The Aur,Mahasim,50.7614,30.0,2.65,-0.878,A0p Si,-0.083,0.049188,40.426416,30.69934,-1.031e-05,3.54e-05,4.13e-06,1.5695791535081838,0.6494821333756875,2.040580781e-07,-3.5687135e-07,The,37.0,Aur,1.0,28309.0,,195.52396696208865,The,2.66,2.63
,5.996063,55.320857,-2.78,-88.4,,,,,,,,28314.0,28385.0,40062.0,2079.0,,,,101.3171,45.0,6.42,1.392,A5m,0.318,0.059421,57.647623,83.318572,1.43e-06,6.189e-05,1.314e-05,1.5697656670690725,0.9655311069661864,-1.34778203e-08,-4.28575293e-07,,,Aur,1.0,28314.0,,24.16573451436828,,,
,5.996652,54.547009,-1.24,-42.07,,,,,,,,28319.0,28390.0,40083.0,2080.0,,,,94.162,-6.0,6.14,1.271,K2III,1.197,0.047869,54.617185,76.70354,5.8e-07,1.208e-05,-1.614e-05,1.5699199143977156,0.9520249123402438,-6.0116896e-09,-2.03961115e-07,,,Aur,1.0,28319.0,,27.014690729572468,,,
,5.998917,45.936736,-2.42,-7.32,,,,,,,,28333.0,28404.0,40239.0,2091.0,,35Pi  Aur,,230.4147,1.0,4.3,-2.513,M3IIvar,1.701,0.045456,160.242415,165.569637,2.7e-06,6.59e-06,-4.95e-06,1.5705127063407032,0.8017472834768412,-1.17324911e-08,-3.5488361e-08,Pi,35.0,Aur,1.0,28333.0,,881.4547044472212,Pi,4.349,4.239
,6.000314,-8.107545,-2.64,-4.85,,,,,,,,28338.0,28409.0,40672.0,,,,,100000.0,0.0,6.65,-13.35,K0,1.529,-8.140623,99000.509074,-14103.160526,0.00127982,-0.00033148,-0.00232764,1.5708785560080398,-0.1415033577428012,-1.27990812e-08,-2.3513463e-08,,,Mon,1.0,28338.0,,19054607.17963248,,,
,6.00093,-3.074253,6.87,-72.71,,,,,,,,28342.0,28413.0,40657.0,2113.0,,,,129.0323,26.0,4.53,-1.023,K2IIIvar,1.202,-0.031384,128.846834,-6.920028,-4.3e-06,2.411e-05,-4.684e-05,1.5710398984336236,-0.0536558454452362,3.33066999e-08,-3.52508027e-07,,,Ori,1.0,28342.0,,223.4601057731221,,,
,6.00137,28.125735,6.63,-17.97,,,,,,,,28345.0,28416.0,40441.0,,,,,495.0495,10.7,6.69,-1.783,K5III,1.634,-0.15659,436.591743,233.370365,-1.592e-05,2.997e-05,-3.287e-05,1.5711549542525365,0.4908866826910925,3.2143147e-08,-8.7121018e-08,,,Tau,1.0,28345.0,,449.98703387215056,,,
,6.001678,27.272188,-11.66,-75.25,,,,,,,,28346.0,28417.0,40460.0,,,,,144.9275,98.8,6.61,0.804,K1III,1.022,-0.056572,128.818098,66.408817,8.14e-06,0.00011404,-6.9e-07,1.5712355453688425,0.4759894748049275,-5.65292752e-08,-3.64822294e-07,,,Tau,1.0,28346.0,,41.53364054890737,,,
,6.002677,51.080875,0.78,-33.1,,,,,,,,28353.0,28424.0,40204.0,,,,,156.25,0.0,6.76,0.791,A0,0.046,-0.068802,98.159788,121.567733,-6e-07,1.951e-05,-1.575e-05,1.5714972260885336,0.89152945385838,3.7815467e-09,-1.60473328e-07,,,Aur,1.0,28353.0,,42.03393032365494,,,
,6.004773,12.611399,1.13,-11.73,,,,,,,,28362.0,28433.0,40571.0,,,,,121.8027,0.0,6.8,1.372,B9,-0.043,-0.148544,118.863915,26.594085,-6.7e-07,1.51e-06,-6.76e-06,1.5720460199359527,0.220110436399365,5.4783946e-09,-5.6868644e-08,,,Ori,1.0,28362.0,,24.615009062337663,,,
,6.004905,-12.900034,-6.53,-50.29,,,,,,,,28363.0,28434.0,40745.0,2118.0,,,,62.8536,33.0,6.21,2.218,F2IV,0.358,-0.078683,61.267479,-14.032176,1.95e-06,2.948e-05,-2.247e-05,1.572080578989583,-0.2251480693619912,-3.16583333e-08,-2.43812799e-07,,,Lep,1.0,28363.0,,11.29275744209416,AC,6.229,6.199
,6.005252,44.592013,-31.17,-38.71,,,,,,,,28367.0,28438.0,40325.0,2096.0,,,,107.9914,2.0,6.21,1.043,K2III...,1.128,-0.105694,76.903199,75.815784,1.63e-05,1.571e-05,-1.3e-05,1.572171239731288,0.7782774418754688,-1.511164242e-07,-1.87671375e-07,,,Aur,1.0,28367.0,,33.32728995761377,,,
,6.006745,16.298958,3.77,-8.68,,,,,,,,28376.0,28447.0,40569.0,,,,,421.9409,0.0,6.54,-1.586,K2,1.54,-0.715136,404.982631,118.417396,-7.72e-06,4.97e-06,-1.704e-05,1.5725621619279129,0.2844704747840137,1.82774758e-08,-4.2081827e-08,,,Ori,1.0,28376.0,,375.3185242379142,,,
,6.006808,34.507925,4.81,-8.47,,,,,,,,28377.0,28448.0,40458.0,,,,,303.0303,0.0,6.76,-0.647,K0,0.948,-0.44508,249.711067,171.672793,-7.08e-06,7.04e-06,-1.025e-05,1.572578662045958,0.6022769096924675,2.3319538e-08,-4.1063718e-08,,,Aur,1.0,28377.0,,158.05200152842568,,,
,6.013661,-51.216319,-29.72,95.95,,,,,,,,28413.0,28484.0,41214.0,2138.0,,,,65.189,5.0,5.65,1.579,A1m...,0.207,-0.14601,40.832971,-50.81593,9.3e-06,2.687e-05,1.501e-05,1.5743728372420238,-0.8938934056861475,-1.440866259e-07,4.65178726e-07,,,Pic,1.0,28413.0,,20.34229743211728,,,
,6.014175,-42.870464,-0.93,6.16,,,,,,,,28417.0,28489.0,41089.0,,,,,235.2941,0.0,6.58,-0.278,B9IIIp SrEu+,-0.159,-0.639963,172.444378,-160.080731,1.04e-06,4.78e-06,5.15e-06,1.5745074485482868,-0.7482307566854325,-4.5087672e-09,2.9864522e-08,,,Col,1.0,28417.0,,112.5122992965767,TW,6.598,6.558
,6.016267,47.901923,3.02,-21.03,,,,,,,,28428.0,28499.0,40394.0,2101.0,,36    Aur,,354.6099,16.0,5.71,-2.039,B9.5p SiFe,-0.007,-1.012422,237.729024,263.120064,-5.35e-06,3.777e-05,-1.209e-05,1.575054962112015,0.8360462768822262,1.46413732e-08,-1.01956317e-07,,36.0,Aur,1.0,28428.0,,569.6393733411835,V444,5.734,5.694
